antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"Blues, Soul-RnB, Spoken",Electronic,0.22613065326633167,0.5879396984924623,0.1507537688442211,0.6666666666666666,1.1339031339031338,1.0,0.017802580742910523,1.2361809045226129,0.15259740259740254,0.22727272727272727,0.19105691056910562,0.4615384615384615
"Classical, Experimental, Hip-Hop",Electronic,0.271356783919598,0.5879396984924623,0.18090452261306533,0.6666666666666666,1.1339031339031338,1.0,0.021363096891492656,1.2361809045226129,0.1620689655172415,0.26666666666666666,0.19105691056910562,0.48717948717948717
"Country, Experimental, Folk",Electronic,0.22613065326633167,0.5879396984924623,0.1507537688442211,0.6666666666666666,1.1339031339031338,1.0,0.017802580742910523,1.2361809045226129,0.15259740259740254,0.22727272727272727,0.19105691056910562,0.4615384615384615
"Easy Listening, Experimental, Folk",Electronic,0.22613065326633167,0.5879396984924623,0.1507537688442211,0.6666666666666666,1.1339031339031338,1.0,0.017802580742910523,1.2361809045226129,0.15259740259740254,0.22727272727272727,0.19105691056910562,0.4615384615384615
"Pop, Spoken, Unknown",Electronic,0.2864321608040201,0.5879396984924623,0.19095477386934673,0.6666666666666666,1.1339031339031338,1.0,0.022549935607686672,1.2361809045226129,0.16549295774647887,0.2794117647058823,0.19105691056910562,0.49572649572649574
"Rock, Spoken, Unknown",Electronic,0.2864321608040201,0.5879396984924623,0.19095477386934673,0.6666666666666666,1.1339031339031338,1.0,0.022549935607686672,1.2361809045226129,0.16549295774647887,0.2794117647058823,0.19105691056910562,0.49572649572649574
"Blues, Classical, Hip-Hop, Old-Time / Historic",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Blues, Classical, Old-Time / Historic, Unknown",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Blues, Country, Hip-Hop, Spoken",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Blues, Country, International, Rock",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Blues, Hip-Hop, Old-Time / Historic, Unknown",Electronic,0.21105527638190955,0.5879396984924623,0.1407035175879397,0.6666666666666666,1.1339031339031338,1.0,0.016615742026716493,1.2361809045226129,0.14968152866242035,0.21374045801526714,0.19105691056910562,0.452991452991453
"Blues, Pop, Spoken, Unknown",Electronic,0.21105527638190955,0.5879396984924623,0.1407035175879397,0.6666666666666666,1.1339031339031338,1.0,0.016615742026716493,1.2361809045226129,0.14968152866242035,0.21374045801526714,0.19105691056910562,0.452991452991453
"Classical, Hip-Hop, Instrumental, International",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Classical, Hip-Hop, Pop, Unknown",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Classical, Rock, Spoken, Unknown",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Easy Listening, Experimental, Hip-Hop, International",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Experimental, Hip-Hop, Instrumental, Soul-RnB",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Experimental, Hip-Hop, Rock, Unknown",Electronic,0.21105527638190955,0.5879396984924623,0.1407035175879397,0.6666666666666666,1.1339031339031338,1.0,0.016615742026716493,1.2361809045226129,0.14968152866242035,0.21374045801526714,0.19105691056910562,0.452991452991453
"Hip-Hop, Jazz, Spoken, Unknown",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Old-Time / Historic, Pop, Rock, Unknown",Electronic,0.18090452261306533,0.5879396984924623,0.12060301507537688,0.6666666666666666,1.1339031339031338,1.0,0.014242064594328419,1.2361809045226129,0.1441717791411042,0.18604651162790695,0.19105691056910562,0.4358974358974359
"Classical, Spoken",Electronic,0.3768844221105528,0.5879396984924623,0.25125628140703515,0.6666666666666665,1.1339031339031336,1.0,0.029670967904850853,1.2361809045226126,0.18951612903225784,0.352112676056338,0.19105691056910534,0.547008547008547
"International, Jazz",Spoken,0.3316582914572864,0.628140703517588,0.23618090452261306,0.7121212121212122,1.1336969696969696,1.0,0.027852831999191918,1.2917217667283787,0.17645176771716511,0.3263888888888889,0.2258394758394758,0.544060606060606
"Blues, Experimental, Pop",Rock,0.24120603015075376,0.6432160804020101,0.17587939698492464,0.7291666666666667,1.1336263020833335,1.0,0.020731799702027737,1.3173560108233477,0.15534531693472095,0.24822695035460993,0.2409037558685448,0.5013020833333334
"Country, Experimental, Instrumental",Rock,0.24120603015075376,0.6432160804020101,0.17587939698492464,0.7291666666666667,1.1336263020833335,1.0,0.020731799702027737,1.3173560108233477,0.15534531693472095,0.24822695035460993,0.2409037558685448,0.5013020833333334
"Hip-Hop, Instrumental, Jazz",Rock,0.24120603015075376,0.6432160804020101,0.17587939698492464,0.7291666666666667,1.1336263020833335,1.0,0.020731799702027737,1.3173560108233477,0.15534531693472095,0.24822695035460993,0.2409037558685448,0.5013020833333334
"Experimental, Instrumental, Spoken",Country,0.23618090452261306,0.6381909547738693,0.1708542713567839,0.7234042553191489,1.1335232032166191,1.0,0.020125754400141416,1.3080788558175491,0.15421826625387,0.24285714285714283,0.2355200945626476,0.49556039537610985
"Old-Time / Historic, Rock, Spoken",Easy Listening,0.2814070351758794,0.5829145728643216,0.18592964824120603,0.6607142857142857,1.1334667487684729,1.0,0.021893386530643183,1.2293044168209468,0.163863163863164,0.2740740740740741,0.1865318416523236,0.4898399014778325
"Hip-Hop, Spoken, Unknown",Pop,0.2964824120603015,0.628140703517588,0.21105527638190955,0.711864406779661,1.1332881355932203,1.0,0.02482260548976034,1.2905704995566063,0.16717687074829923,0.29577464788732394,0.22514887769125044,0.5239322033898305
"Classical, Electronic, Jazz","Blues, Unknown",0.21105527638190955,0.4623115577889447,0.11055276381909548,0.5238095238095238,1.1330227743271222,1.0,0.012979470215398609,1.129145728643216,0.1488129704690215,0.19642857142857145,0.11437472185135741,0.3814699792960663
"Country, Instrumental, Pop","Blues, Unknown",0.21105527638190955,0.4623115577889447,0.11055276381909548,0.5238095238095238,1.1330227743271222,1.0,0.012979470215398609,1.129145728643216,0.1488129704690215,0.19642857142857145,0.11437472185135741,0.3814699792960663
"Classical, Hip-Hop, Rock",Easy Listening,0.2663316582914573,0.5829145728643216,0.17587939698492464,0.6603773584905661,1.1328887443070919,1.0,0.020630792151713373,1.2280848687883867,0.1598825831702546,0.2611940298507463,0.18572402818822484,0.4810507482108003
"Classical, Old-Time / Historic, Spoken",Easy Listening,0.2663316582914573,0.5829145728643216,0.17587939698492464,0.6603773584905661,1.1328887443070919,1.0,0.020630792151713373,1.2280848687883867,0.1598825831702546,0.2611940298507463,0.18572402818822484,0.4810507482108003
"Classical, Hip-Hop, Spoken",International,0.2663316582914573,0.5829145728643216,0.17587939698492464,0.6603773584905661,1.1328887443070919,1.0,0.020630792151713373,1.2280848687883867,0.1598825831702546,0.2611940298507463,0.18572402818822484,0.4810507482108003
"Old-Time / Historic, Soul-RnB, Spoken",Easy Listening,0.2663316582914573,0.5829145728643216,0.17587939698492464,0.6603773584905661,1.1328887443070919,1.0,0.020630792151713373,1.2280848687883867,0.1598825831702546,0.2611940298507463,0.18572402818822484,0.4810507482108003
"Electronic, Hip-Hop, Spoken",International,0.2663316582914573,0.5829145728643216,0.17587939698492464,0.6603773584905661,1.1328887443070919,1.0,0.020630792151713373,1.2280848687883867,0.1598825831702546,0.2611940298507463,0.18572402818822484,0.4810507482108003
"Experimental, Hip-Hop, Spoken",International,0.2663316582914573,0.5829145728643216,0.17587939698492464,0.6603773584905661,1.1328887443070919,1.0,0.020630792151713373,1.2280848687883867,0.1598825831702546,0.2611940298507463,0.18572402818822484,0.4810507482108003
"Blues, Country, Electronic, Jazz",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Blues, Hip-Hop, Instrumental, International",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Country, Easy Listening, Hip-Hop, Unknown",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Easy Listening, Experimental, Jazz, Old-Time / Historic",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Electronic, Experimental, International, Pop",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Electronic, International, Old-Time / Historic, Spoken",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Electronic, Jazz, Pop, Spoken",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Experimental, Hip-Hop, Old-Time / Historic, Soul-RnB",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Folk, Hip-Hop, Rock, Unknown",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Classical, Hip-Hop, International, Jazz",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Hip-Hop, International, Jazz, Soul-RnB",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Classical, Instrumental, Old-Time / Historic, Pop",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Instrumental, Old-Time / Historic, Pop, Spoken",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Classical, Instrumental, Old-Time / Historic, Unknown",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"International, Old-Time / Historic, Pop, Spoken",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Classical, International, Old-Time / Historic, Spoken",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"International, Old-Time / Historic, Soul-RnB, Spoken",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Jazz, Soul-RnB, Spoken, Unknown",Classical,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Country, Easy Listening, Instrumental, Spoken",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Country, Electronic, Instrumental, Rock",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Country, Experimental, Jazz, Old-Time / Historic",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Country, Instrumental, Jazz, Old-Time / Historic",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Electronic, Instrumental, International, Unknown",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Experimental, Folk, Hip-Hop, Rock",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Experimental, International, Jazz, Spoken",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Hip-Hop, International, Jazz, Rock",Soul-RnB,0.15577889447236182,0.5979899497487438,0.10552763819095477,0.6774193548387096,1.1328273244781781,1.0,0.012373424913512274,1.246231155778894,0.13888888888888876,0.1627906976744186,0.19758064516129015,0.42694497153700184
"Blues, Electronic, Old-Time / Historic",Experimental,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Blues, Electronic, Rock",Pop,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Blues, Folk, Unknown",Spoken,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Country, Hip-Hop, International",Experimental,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Country, Experimental, Unknown",Spoken,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Electronic, Experimental, Pop",Spoken,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Electronic, Pop, Spoken",Experimental,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Old-Time / Historic, Rock, Unknown",Experimental,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Experimental, Pop, Rock",Spoken,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Jazz, Old-Time / Historic, Rock",Spoken,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Jazz, Spoken, Unknown",Pop,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Old-Time / Historic, Rock, Unknown",Spoken,0.2613065326633166,0.628140703517588,0.18592964824120603,0.7115384615384615,1.1327692307692305,1.0,0.021792378980328764,1.2891122278056946,0.15866887295458715,0.2642857142857143,0.22427234927234893,0.5037692307692307
"Blues, Experimental, Soul-RnB",Jazz,0.20603015075376885,0.6030150753768844,0.1407035175879397,0.6829268292682926,1.132520325203252,1.0,0.01646423070124492,1.2520293776575182,0.14737793851717904,0.21052631578947373,0.20129669651126886,0.458130081300813
"Pop, Spoken",Old-Time / Historic,0.40703517587939697,0.6432160804020101,0.2964824120603015,0.7283950617283951,1.1324266975308641,1.0,0.03467084164541301,1.3136135221562357,0.1972134444125252,0.39333333333333337,0.23874108850634673,0.5946662808641976
"Easy Listening, Instrumental, Soul-RnB","Hip-Hop, Unknown",0.21608040201005024,0.4723618090452261,0.11557788944723618,0.5348837209302326,1.132360217714003,1.0,0.013509759854549136,1.1344221105527639,0.1491081382385731,0.20175438596491227,0.11849390919158376,0.38978228599703124
"Classical, Electronic, Hip-Hop",International,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Easy Listening, Experimental, Rock",Instrumental,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Folk, Old-Time / Historic, Pop",Easy Listening,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Electronic, Rock, Unknown",International,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Hip-Hop, Instrumental, Old-Time / Historic",International,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Instrumental, Rock, Spoken",International,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Instrumental, Spoken, Unknown",International,0.25125628140703515,0.5829145728643216,0.1658291457286432,0.66,1.132241379310345,1.0,0.019368197772783535,1.2267218445167014,0.15598942444580044,0.24812030075187974,0.18481927710843388,0.4722413793103448
"Country, Electronic, Old-Time / Historic",Spoken,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Country, International, Old-Time / Historic",Experimental,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Country, Jazz, Pop",Spoken,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Easy Listening, Instrumental, Pop",Spoken,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Easy Listening, Jazz, Old-Time / Historic",Pop,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Experimental, Folk, Rock",Spoken,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"International, Old-Time / Historic, Pop",Experimental,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Instrumental, Jazz, Unknown",Pop,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"International, Jazz, Unknown",Spoken,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Jazz, Pop, Soul-RnB",Spoken,0.22613065326633167,0.628140703517588,0.16080402010050251,0.7111111111111111,1.132088888888889,1.0,0.018762152470897187,1.2872052570545032,0.1507711038961038,0.2318840579710145,0.22312312312312307,0.48355555555555557
"Blues, Old-Time / Historic, Rock",Hip-Hop,0.2814070351758794,0.678391959798995,0.21608040201005024,0.7678571428571428,1.1318783068783067,1.0,0.025176131915860683,1.3853884808658672,0.1621401853959992,0.29054054054054046,0.27818080357142827,0.5431878306878306
"Old-Time / Historic, Pop","Blues, Unknown",0.4321608040201005,0.4623115577889447,0.22613065326633167,0.5232558139534884,1.131825075834176,1.0,0.026337718744476157,1.1278342934183112,0.20511307767944942,0.3383458646616541,0.11334492501630088,0.5061931243680485
"Blues, Hip-Hop, International, Rock",Country,0.18090452261306533,0.6381909547738693,0.1306532663316583,0.7222222222222222,1.13167104111986,1.0,0.015201636322315096,1.3025125628140704,0.1420481359131666,0.18978102189781024,0.2322530864197531,0.46347331583552054
"Electronic, Experimental, Hip-Hop, Old-Time / Historic",Country,0.18090452261306533,0.6381909547738693,0.1306532663316583,0.7222222222222222,1.13167104111986,1.0,0.015201636322315096,1.3025125628140704,0.1420481359131666,0.18978102189781024,0.2322530864197531,0.46347331583552054
"Electronic, Hip-Hop, Instrumental, Rock",Country,0.18090452261306533,0.6381909547738693,0.1306532663316583,0.7222222222222222,1.13167104111986,1.0,0.015201636322315096,1.3025125628140704,0.1420481359131666,0.18978102189781024,0.2322530864197531,0.46347331583552054
"Blues, Easy Listening, Hip-Hop",Country,0.271356783919598,0.6381909547738693,0.19597989949748743,0.7222222222222221,1.1316710411198598,1.0,0.022802454483472623,1.30251256281407,0.15968169761273202,0.27464788732394363,0.23225308641975276,0.5146544181977253
"Classical, Folk, Soul-RnB",Instrumental,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Country, Instrumental, Spoken",Easy Listening,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Country, Instrumental, Unknown",International,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Folk, Jazz, Rock",Easy Listening,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Easy Listening, Instrumental, Rock",International,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Easy Listening, Pop, Rock",Instrumental,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Instrumental, Pop, Rock",Easy Listening,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Jazz, Rock, Unknown",Easy Listening,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Electronic, Instrumental, Spoken",International,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
"Instrumental, Old-Time / Historic, Rock",International,0.23618090452261306,0.5829145728643216,0.15577889447236182,0.6595744680851064,1.1315113719735879,1.0,0.018105603393853698,1.2251884422110555,0.15216468590831925,0.23484848484848486,0.18379902589079744,0.46340792369772565
