support,itemsets,item_count
0.1306532663316583,"Classical, Hip-Hop, Instrumental, Rock, Soul-RnB",5
0.1306532663316583,"Classical, Hip-Hop, Old-Time / Historic, Pop, Unknown",5
0.1306532663316583,"Classical, Hip-Hop, Old-Time / Historic, Spoken, Unknown",5
0.1306532663316583,"Classical, Hip-Hop, Pop, Rock, Unknown",5
0.1306532663316583,"Classical, Hip-Hop, Rock, Soul-RnB, Unknown",5
0.1306532663316583,"Classical, Old-Time / Historic, Pop, Soul-RnB, Spoken",5
0.1306532663316583,"Country, Easy Listening, Hip-Hop, International, Rock",5
0.1306532663316583,"Country, Easy Listening, Hip-Hop, Rock, Spoken",5
0.1306532663316583,"Country, Electronic, Experimental, Hip-Hop, Old-Time / Historic",5
0.1306532663316583,"Country, Electronic, Experimental, Old-Time / Historic, Rock",5
0.1306532663316583,"Country, Electronic, Hip-Hop, Instrumental, Rock",5
0.1306532663316583,"Country, Experimental, Instrumental, Rock, Spoken",5
0.1306532663316583,"Country, Experimental, International, Rock, Unknown",5
0.1306532663316583,"Country, Experimental, Old-Time / Historic, Rock, Spoken",5
0.1306532663316583,"Country, Experimental, Old-Time / Historic, Spoken, Unknown",5
0.1306532663316583,"Easy Listening, Electronic, Experimental, Hip-Hop, Unknown",5
0.1306532663316583,"Easy Listening, Electronic, Experimental, Old-Time / Historic, Spoken",5
0.1306532663316583,"Easy Listening, Electronic, Experimental, Pop, Spoken",5
0.1306532663316583,"Easy Listening, Electronic, Experimental, Rock, Spoken",5
0.1306532663316583,"Easy Listening, Electronic, Experimental, Spoken, Unknown",5
0.1306532663316583,"Easy Listening, Experimental, Hip-Hop, Jazz, Rock",5
0.1306532663316583,"Easy Listening, Experimental, Hip-Hop, Pop, Rock",5
0.1306532663316583,"Easy Listening, Experimental, Hip-Hop, Spoken, Unknown",5
0.1306532663316583,"Easy Listening, Experimental, Old-Time / Historic, Pop, Spoken",5
0.1306532663316583,"Easy Listening, Experimental, Pop, Rock, Spoken",5
0.1306532663316583,"Easy Listening, Folk, Jazz, Old-Time / Historic, Spoken",5
0.1306532663316583,"Easy Listening, Hip-Hop, Jazz, Rock, Spoken",5
0.1306532663316583,"Easy Listening, Hip-Hop, Jazz, Rock, Unknown",5
0.1306532663316583,"Easy Listening, Hip-Hop, Old-Time / Historic, Pop, Rock",5
0.1306532663316583,"Easy Listening, Hip-Hop, Pop, Rock, Spoken",5
0.1306532663316583,"Easy Listening, Hip-Hop, Pop, Rock, Unknown",5
0.1306532663316583,"Easy Listening, Jazz, Old-Time / Historic, Pop, Rock",5
0.1306532663316583,"Easy Listening, Jazz, Old-Time / Historic, Rock, Spoken",5
0.1306532663316583,"Electronic, Experimental, Hip-Hop, International, Spoken",5
0.1306532663316583,"Electronic, Experimental, Hip-Hop, Old-Time / Historic, Rock",5
0.1306532663316583,"Electronic, Experimental, International, Rock, Spoken",5
0.1306532663316583,"Electronic, Experimental, International, Rock, Unknown",5
0.1306532663316583,"Electronic, Experimental, Jazz, Rock, Unknown",5
0.1306532663316583,"Electronic, Experimental, Old-Time / Historic, Rock, Spoken",5
0.1306532663316583,"Electronic, Experimental, Pop, Spoken, Unknown",5
0.1306532663316583,"Electronic, Hip-Hop, Instrumental, International, Unknown",5
0.1306532663316583,"Electronic, Hip-Hop, Instrumental, Spoken, Unknown",5
0.1306532663316583,"Electronic, Hip-Hop, Pop, Rock, Unknown",5
0.1306532663316583,"Experimental, Hip-Hop, Instrumental, International, Rock",5
0.1306532663316583,"Experimental, Hip-Hop, Instrumental, International, Soul-RnB",5
0.1306532663316583,"Experimental, Hip-Hop, Instrumental, Rock, Soul-RnB",5
0.1306532663316583,"Experimental, Hip-Hop, Instrumental, Rock, Unknown",5
0.1306532663316583,"Experimental, Hip-Hop, International, Rock, Unknown",5
0.1306532663316583,"Experimental, Hip-Hop, International, Spoken, Unknown",5
0.1306532663316583,"Experimental, Hip-Hop, Jazz, Old-Time / Historic, Rock",5
0.1306532663316583,"Experimental, Hip-Hop, Old-Time / Historic, Pop, Spoken",5
0.1306532663316583,"Experimental, Hip-Hop, Old-Time / Historic, Pop, Unknown",5
0.1306532663316583,"Experimental, Hip-Hop, Old-Time / Historic, Spoken, Unknown",5
0.1306532663316583,"Experimental, Hip-Hop, Pop, Spoken, Unknown",5
0.1306532663316583,"Experimental, Jazz, Old-Time / Historic, Pop, Unknown",5
0.1306532663316583,"Experimental, Jazz, Old-Time / Historic, Rock, Spoken",5
0.1306532663316583,"Experimental, Jazz, Pop, Rock, Unknown",5
0.1306532663316583,"Experimental, Old-Time / Historic, Pop, Rock, Unknown",5
0.1306532663316583,"Folk, Hip-Hop, Instrumental, International, Rock",5
0.1306532663316583,"Folk, Hip-Hop, Instrumental, International, Unknown",5
0.1306532663316583,"Folk, Jazz, Old-Time / Historic, Pop, Spoken",5
0.1306532663316583,"Folk, Old-Time / Historic, Pop, Rock, Spoken",5
0.1306532663316583,"Hip-Hop, Instrumental, International, Spoken, Unknown",5
0.1306532663316583,"Hip-Hop, Instrumental, Jazz, Pop, Rock",5
0.1306532663316583,"Hip-Hop, Instrumental, Old-Time / Historic, Pop, Rock",5
0.1306532663316583,"Hip-Hop, Instrumental, Rock, Soul-RnB, Unknown",5
0.1306532663316583,"Hip-Hop, International, Pop, Spoken, Unknown",5
0.1306532663316583,"Hip-Hop, Jazz, Old-Time / Historic, Pop, Unknown",5
0.1306532663316583,"Instrumental, Jazz, Old-Time / Historic, Pop, Unknown",5
0.1306532663316583,"Jazz, Old-Time / Historic, Pop, Rock, Unknown",5
0.1306532663316583,"Old-Time / Historic, Pop, Rock, Spoken, Unknown",5
0.12562814070351758,"Blues, Classical, Electronic, Hip-Hop, Unknown",5
0.12562814070351758,"Blues, Classical, Electronic, Spoken, Unknown",5
0.12562814070351758,"Blues, Country, Easy Listening, Experimental, Hip-Hop",5
0.12562814070351758,"Blues, Country, Easy Listening, Hip-Hop, Old-Time / Historic",5
0.12562814070351758,"Blues, Country, Easy Listening, Hip-Hop, Unknown",5
0.12562814070351758,"Blues, Country, Electronic, Experimental, Old-Time / Historic",5
0.12562814070351758,"Blues, Country, Electronic, Hip-Hop, Rock",5
0.12562814070351758,"Blues, Country, Electronic, Hip-Hop, Unknown",5
0.12562814070351758,"Blues, Country, Experimental, Hip-Hop, International",5
0.12562814070351758,"Blues, Country, Experimental, Hip-Hop, Spoken",5
0.12562814070351758,"Blues, Country, Experimental, Old-Time / Historic, Spoken",5
0.12562814070351758,"Blues, Country, Experimental, Pop, Rock",5
0.12562814070351758,"Blues, Country, Hip-Hop, International, Old-Time / Historic",5
0.12562814070351758,"Blues, Country, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Blues, Country, Hip-Hop, Pop, Rock",5
0.12562814070351758,"Blues, Country, Hip-Hop, Rock, Spoken",5
0.12562814070351758,"Blues, Country, Hip-Hop, Spoken, Unknown",5
0.12562814070351758,"Blues, Country, Jazz, Old-Time / Historic, Pop",5
0.12562814070351758,"Blues, Country, Jazz, Old-Time / Historic, Unknown",5
0.12562814070351758,"Blues, Country, Jazz, Spoken, Unknown",5
0.12562814070351758,"Blues, Country, Old-Time / Historic, Pop, Spoken",5
0.12562814070351758,"Blues, Easy Listening, Electronic, Experimental, Hip-Hop",5
0.12562814070351758,"Blues, Easy Listening, Electronic, Hip-Hop, Unknown",5
0.12562814070351758,"Blues, Easy Listening, Experimental, Hip-Hop, Spoken",5
0.12562814070351758,"Blues, Easy Listening, Folk, Jazz, Old-Time / Historic",5
0.12562814070351758,"Blues, Easy Listening, Folk, Jazz, Spoken",5
0.12562814070351758,"Blues, Easy Listening, Folk, Old-Time / Historic, Rock",5
0.12562814070351758,"Blues, Easy Listening, Hip-Hop, International, Rock",5
0.12562814070351758,"Blues, Easy Listening, Hip-Hop, Jazz, Old-Time / Historic",5
0.12562814070351758,"Blues, Easy Listening, Hip-Hop, Jazz, Rock",5
0.12562814070351758,"Blues, Easy Listening, Hip-Hop, Old-Time / Historic, Pop",5
0.12562814070351758,"Blues, Easy Listening, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Blues, Easy Listening, Jazz, Old-Time / Historic, Rock",5
0.12562814070351758,"Blues, Easy Listening, Jazz, Old-Time / Historic, Spoken",5
0.12562814070351758,"Blues, Electronic, Experimental, Old-Time / Historic, Pop",5
0.12562814070351758,"Blues, Electronic, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Blues, Electronic, Hip-Hop, Rock, Spoken",5
0.12562814070351758,"Blues, Electronic, Jazz, Pop, Rock",5
0.12562814070351758,"Blues, Electronic, Jazz, Rock, Unknown",5
0.12562814070351758,"Blues, Electronic, Jazz, Spoken, Unknown",5
0.12562814070351758,"Blues, Electronic, Old-Time / Historic, Pop, Spoken",5
0.12562814070351758,"Blues, Electronic, Pop, Rock, Spoken",5
0.12562814070351758,"Blues, Experimental, Hip-Hop, Jazz, Rock",5
0.12562814070351758,"Blues, Experimental, Jazz, Pop, Unknown",5
0.12562814070351758,"Blues, Experimental, Jazz, Rock, Spoken",5
0.12562814070351758,"Blues, Experimental, Jazz, Rock, Unknown",5
0.12562814070351758,"Blues, Experimental, Old-Time / Historic, Pop, Rock",5
0.12562814070351758,"Blues, Experimental, Old-Time / Historic, Pop, Spoken",5
0.12562814070351758,"Blues, Experimental, Pop, Rock, Spoken",5
0.12562814070351758,"Blues, Experimental, Pop, Rock, Unknown",5
0.12562814070351758,"Blues, Folk, Hip-Hop, Pop, Unknown",5
0.12562814070351758,"Blues, Folk, Hip-Hop, Spoken, Unknown",5
0.12562814070351758,"Blues, Folk, Old-Time / Historic, Pop, Spoken",5
0.12562814070351758,"Blues, Folk, Old-Time / Historic, Pop, Unknown",5
0.12562814070351758,"Blues, Folk, Old-Time / Historic, Spoken, Unknown",5
0.12562814070351758,"Blues, Hip-Hop, Instrumental, International, Unknown",5
0.12562814070351758,"Blues, Hip-Hop, Instrumental, Old-Time / Historic, Rock",5
0.12562814070351758,"Blues, Hip-Hop, Instrumental, Pop, Rock",5
0.12562814070351758,"Blues, Hip-Hop, Instrumental, Pop, Unknown",5
0.12562814070351758,"Blues, Hip-Hop, Instrumental, Spoken, Unknown",5
0.12562814070351758,"Blues, Hip-Hop, Jazz, Pop, Rock",5
0.12562814070351758,"Blues, Hip-Hop, Pop, Rock, Spoken",5
0.12562814070351758,"Blues, Instrumental, Old-Time / Historic, Pop, Unknown",5
0.12562814070351758,"Blues, Jazz, Old-Time / Historic, Spoken, Unknown",5
0.12562814070351758,"Blues, Jazz, Pop, Rock, Spoken",5
0.12562814070351758,"Blues, Jazz, Pop, Rock, Unknown",5
0.12562814070351758,"Blues, Old-Time / Historic, Soul-RnB, Spoken, Unknown",5
0.12562814070351758,"Classical, Country, Easy Listening, Rock, Unknown",5
0.12562814070351758,"Classical, Country, Electronic, Experimental, Rock",5
0.12562814070351758,"Classical, Easy Listening, Experimental, Hip-Hop, Spoken",5
0.12562814070351758,"Classical, Easy Listening, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Classical, Easy Listening, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Classical, Electronic, Experimental, Hip-Hop, Unknown",5
0.12562814070351758,"Classical, Electronic, Hip-Hop, International, Spoken",5
0.12562814070351758,"Classical, Electronic, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Classical, Electronic, Hip-Hop, Old-Time / Historic, Unknown",5
0.12562814070351758,"Classical, Experimental, Hip-Hop, Instrumental, Soul-RnB",5
0.12562814070351758,"Classical, Experimental, Hip-Hop, Jazz, Unknown",5
0.12562814070351758,"Classical, Experimental, Hip-Hop, Old-Time / Historic, Rock",5
0.12562814070351758,"Classical, Experimental, Hip-Hop, Pop, Unknown",5
0.12562814070351758,"Classical, Experimental, Hip-Hop, Rock, Spoken",5
0.12562814070351758,"Classical, Folk, Hip-Hop, Instrumental, International",5
0.12562814070351758,"Classical, Folk, Old-Time / Historic, Pop, Spoken",5
0.12562814070351758,"Classical, Folk, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Classical, Hip-Hop, Instrumental, International, Unknown",5
0.12562814070351758,"Classical, Hip-Hop, International, Old-Time / Historic, Spoken",5
0.12562814070351758,"Classical, Hip-Hop, Jazz, Old-Time / Historic, Spoken",5
0.12562814070351758,"Classical, Hip-Hop, Jazz, Old-Time / Historic, Unknown",5
0.12562814070351758,"Classical, Hip-Hop, Jazz, Rock, Spoken",5
0.12562814070351758,"Classical, Hip-Hop, Old-Time / Historic, Pop, Soul-RnB",5
0.12562814070351758,"Classical, Hip-Hop, Old-Time / Historic, Rock, Unknown",5
0.12562814070351758,"Classical, Hip-Hop, Old-Time / Historic, Soul-RnB, Spoken",5
0.12562814070351758,"Classical, Hip-Hop, Pop, Spoken, Unknown",5
0.12562814070351758,"Classical, Jazz, Pop, Rock, Spoken",5
0.12562814070351758,"Classical, Old-Time / Historic, Pop, Spoken, Unknown",5
0.12562814070351758,"Classical, Old-Time / Historic, Rock, Spoken, Unknown",5
0.12562814070351758,"Classical, Pop, Rock, Spoken, Unknown",5
0.12562814070351758,"Country, Easy Listening, Electronic, Experimental, Spoken",5
0.12562814070351758,"Country, Easy Listening, Electronic, Hip-Hop, Rock",5
0.12562814070351758,"Country, Easy Listening, Experimental, Hip-Hop, International",5
0.12562814070351758,"Country, Easy Listening, Experimental, Hip-Hop, Spoken",5
0.12562814070351758,"Country, Easy Listening, Experimental, Rock, Spoken",5
0.12562814070351758,"Country, Easy Listening, Hip-Hop, Instrumental, Rock",5
0.12562814070351758,"Country, Electronic, Experimental, Hip-Hop, International",5
0.12562814070351758,"Country, Electronic, Experimental, Instrumental, Rock",5
0.12562814070351758,"Country, Electronic, Experimental, Instrumental, Spoken",5
0.12562814070351758,"Country, Electronic, Experimental, International, Unknown",5
0.12562814070351758,"Country, Electronic, Experimental, Old-Time / Historic, Unknown",5
0.12562814070351758,"Country, Electronic, Experimental, Pop, Rock",5
0.12562814070351758,"Country, Electronic, International, Rock, Unknown",5
0.12562814070351758,"Country, Electronic, Rock, Spoken, Unknown",5
0.12562814070351758,"Country, Experimental, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Country, Experimental, Hip-Hop, Rock, Soul-RnB",5
0.12562814070351758,"Country, Experimental, Instrumental, International, Rock",5
0.12562814070351758,"Country, Experimental, Instrumental, Old-Time / Historic, Spoken",5
0.12562814070351758,"Country, Experimental, Instrumental, Rock, Soul-RnB",5
0.12562814070351758,"Country, Experimental, International, Old-Time / Historic, Spoken",5
0.12562814070351758,"Country, Experimental, International, Spoken, Unknown",5
0.12562814070351758,"Country, Hip-Hop, Instrumental, Rock, Soul-RnB",5
0.12562814070351758,"Easy Listening, Electronic, Experimental, Hip-Hop, Pop",5
0.12562814070351758,"Easy Listening, Electronic, Experimental, Rock, Unknown",5
0.12562814070351758,"Easy Listening, Experimental, Folk, Hip-Hop, Old-Time / Historic",5
0.12562814070351758,"Easy Listening, Experimental, Folk, Hip-Hop, Rock",5
0.12562814070351758,"Easy Listening, Experimental, Folk, Old-Time / Historic, Spoken",5
0.12562814070351758,"Easy Listening, Experimental, Hip-Hop, Instrumental, Pop",5
0.12562814070351758,"Easy Listening, Experimental, Hip-Hop, Instrumental, Soul-RnB",5
0.12562814070351758,"Easy Listening, Experimental, Hip-Hop, Instrumental, Spoken",5
0.12562814070351758,"Easy Listening, Experimental, Hip-Hop, International, Spoken",5
0.12562814070351758,"Easy Listening, Experimental, Hip-Hop, Jazz, Unknown",5
0.12562814070351758,"Easy Listening, Experimental, Hip-Hop, Pop, Spoken",5
0.12562814070351758,"Easy Listening, Experimental, Instrumental, Rock, Spoken",5
0.12562814070351758,"Easy Listening, Experimental, Jazz, Old-Time / Historic, Spoken",5
0.12562814070351758,"Easy Listening, Experimental, Jazz, Rock, Unknown",5
0.12562814070351758,"Easy Listening, Folk, Hip-Hop, Old-Time / Historic, Rock",5
0.12562814070351758,"Easy Listening, Folk, Hip-Hop, Old-Time / Historic, Spoken",5
0.12562814070351758,"Easy Listening, Folk, Jazz, Rock, Spoken",5
0.12562814070351758,"Easy Listening, Hip-Hop, Instrumental, International, Rock",5
0.12562814070351758,"Easy Listening, Hip-Hop, Instrumental, Pop, Rock",5
0.12562814070351758,"Easy Listening, Hip-Hop, Instrumental, Rock, Spoken",5
0.12562814070351758,"Easy Listening, Hip-Hop, Instrumental, Rock, Unknown",5
0.12562814070351758,"Easy Listening, Hip-Hop, Jazz, Old-Time / Historic, Rock",5
0.12562814070351758,"Easy Listening, Hip-Hop, Pop, Spoken, Unknown",5
0.12562814070351758,"Easy Listening, Old-Time / Historic, Pop, Soul-RnB, Spoken",5
0.12562814070351758,"Electronic, Experimental, Folk, Old-Time / Historic, Spoken",5
0.12562814070351758,"Electronic, Experimental, Hip-Hop, Instrumental, International",5
0.12562814070351758,"Electronic, Experimental, Hip-Hop, Instrumental, Spoken",5
0.12562814070351758,"Electronic, Experimental, Hip-Hop, Old-Time / Historic, Pop",5
0.12562814070351758,"Electronic, Experimental, Hip-Hop, Pop, Spoken",5
0.12562814070351758,"Electronic, Experimental, International, Old-Time / Historic, Spoken",5
0.12562814070351758,"Electronic, Experimental, Jazz, Pop, Rock",5
0.12562814070351758,"Electronic, Experimental, Jazz, Rock, Spoken",5
0.12562814070351758,"Electronic, Experimental, Jazz, Spoken, Unknown",5
0.12562814070351758,"Electronic, Experimental, Old-Time / Historic, Pop, Rock",5
0.12562814070351758,"Electronic, Hip-Hop, Instrumental, International, Soul-RnB",5
0.12562814070351758,"Electronic, Hip-Hop, Instrumental, Rock, Spoken",5
0.12562814070351758,"Electronic, Hip-Hop, Instrumental, Rock, Unknown",5
0.12562814070351758,"Electronic, Hip-Hop, Old-Time / Historic, Pop, Unknown",5
0.12562814070351758,"Electronic, Hip-Hop, Old-Time / Historic, Spoken, Unknown",5
0.12562814070351758,"Electronic, International, Rock, Spoken, Unknown",5
0.12562814070351758,"Electronic, Jazz, Pop, Rock, Spoken",5
0.12562814070351758,"Electronic, Jazz, Pop, Rock, Unknown",5
0.12562814070351758,"Experimental, Folk, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Experimental, Hip-Hop, International, Old-Time / Historic, Spoken",5
0.12562814070351758,"Experimental, Hip-Hop, Jazz, Pop, Rock",5
0.12562814070351758,"Experimental, Instrumental, Rock, Spoken, Unknown",5
0.12562814070351758,"Experimental, International, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Experimental, International, Old-Time / Historic, Spoken, Unknown",5
0.12562814070351758,"Experimental, Jazz, Old-Time / Historic, Pop, Rock",5
0.12562814070351758,"Experimental, Jazz, Pop, Spoken, Unknown",5
0.12562814070351758,"Folk, Hip-Hop, Instrumental, International, Soul-RnB",5
0.12562814070351758,"Folk, Hip-Hop, Instrumental, Rock, Soul-RnB",5
0.12562814070351758,"Folk, Hip-Hop, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Folk, Hip-Hop, Rock, Spoken, Unknown",5
0.12562814070351758,"Folk, Jazz, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Folk, Jazz, Pop, Rock, Spoken",5
0.12562814070351758,"Hip-Hop, Instrumental, International, Pop, Rock",5
0.12562814070351758,"Hip-Hop, International, Old-Time / Historic, Pop, Rock",5
0.12562814070351758,"Hip-Hop, International, Old-Time / Historic, Rock, Spoken",5
0.12562814070351758,"Hip-Hop, International, Soul-RnB, Spoken, Unknown",5
0.12562814070351758,"Hip-Hop, Jazz, Old-Time / Historic, Pop, Soul-RnB",5
0.12562814070351758,"Hip-Hop, Jazz, Old-Time / Historic, Rock, Soul-RnB",5
0.12562814070351758,"Hip-Hop, Jazz, Old-Time / Historic, Rock, Unknown",5
0.12562814070351758,"Hip-Hop, Jazz, Old-Time / Historic, Soul-RnB, Spoken",5
0.12562814070351758,"Hip-Hop, Jazz, Pop, Rock, Soul-RnB",5
0.12562814070351758,"Hip-Hop, Old-Time / Historic, Pop, Soul-RnB, Spoken",5
0.12562814070351758,"Hip-Hop, Rock, Soul-RnB, Spoken, Unknown",5
0.12562814070351758,"Jazz, Old-Time / Historic, Pop, Rock, Soul-RnB",5
0.12562814070351758,"Jazz, Old-Time / Historic, Pop, Soul-RnB, Unknown",5
0.12562814070351758,"Old-Time / Historic, Pop, Soul-RnB, Spoken, Unknown",5
0.12060301507537688,"Blues, Classical, Easy Listening, Hip-Hop, Unknown",5
0.12060301507537688,"Blues, Classical, Easy Listening, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Classical, Electronic, Hip-Hop, Old-Time / Historic",5
0.12060301507537688,"Blues, Classical, Electronic, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Classical, Experimental, Hip-Hop, Old-Time / Historic",5
0.12060301507537688,"Blues, Classical, Hip-Hop, Old-Time / Historic, Rock",5
0.12060301507537688,"Blues, Classical, Hip-Hop, Old-Time / Historic, Spoken",5
0.12060301507537688,"Blues, Classical, Old-Time / Historic, Pop, Unknown",5
0.12060301507537688,"Blues, Country, Easy Listening, Experimental, Rock",5
0.12060301507537688,"Blues, Country, Easy Listening, Folk, Hip-Hop",5
0.12060301507537688,"Blues, Country, Easy Listening, Hip-Hop, International",5
0.12060301507537688,"Blues, Country, Easy Listening, Hip-Hop, Jazz",5
0.12060301507537688,"Blues, Country, Easy Listening, Hip-Hop, Spoken",5
0.12060301507537688,"Blues, Country, Easy Listening, Rock, Unknown",5
0.12060301507537688,"Blues, Country, Electronic, Experimental, International",5
0.12060301507537688,"Blues, Country, Electronic, Hip-Hop, Old-Time / Historic",5
0.12060301507537688,"Blues, Country, Electronic, Hip-Hop, Spoken",5
0.12060301507537688,"Blues, Country, Electronic, International, Rock",5
0.12060301507537688,"Blues, Country, Electronic, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Country, Electronic, Pop, Unknown",5
0.12060301507537688,"Blues, Country, Electronic, Rock, Spoken",5
0.12060301507537688,"Blues, Country, Experimental, Hip-Hop, Unknown",5
0.12060301507537688,"Blues, Country, Experimental, Pop, Unknown",5
0.12060301507537688,"Blues, Country, Hip-Hop, Instrumental, Rock",5
0.12060301507537688,"Blues, Country, Hip-Hop, International, Unknown",5
0.12060301507537688,"Blues, Country, Hip-Hop, Jazz, Old-Time / Historic",5
0.12060301507537688,"Blues, Country, Jazz, Pop, Unknown",5
0.12060301507537688,"Blues, Country, Old-Time / Historic, Pop, Rock",5
0.12060301507537688,"Blues, Country, Pop, Rock, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Electronic, Experimental, Rock",5
0.12060301507537688,"Blues, Easy Listening, Experimental, Hip-Hop, Old-Time / Historic",5
0.12060301507537688,"Blues, Easy Listening, Experimental, Old-Time / Historic, Rock",5
0.12060301507537688,"Blues, Easy Listening, Experimental, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Experimental, Rock, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Experimental, Spoken, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Folk, Hip-Hop, Jazz",5
0.12060301507537688,"Blues, Easy Listening, Folk, Hip-Hop, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Folk, Old-Time / Historic, Pop",5
0.12060301507537688,"Blues, Easy Listening, Folk, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Hip-Hop, Jazz, Spoken",5
0.12060301507537688,"Blues, Easy Listening, Hip-Hop, Pop, Rock",5
0.12060301507537688,"Blues, Easy Listening, Hip-Hop, Spoken, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Jazz, Rock, Spoken",5
0.12060301507537688,"Blues, Easy Listening, Old-Time / Historic, Spoken, Unknown",5
0.12060301507537688,"Blues, Easy Listening, Pop, Rock, Spoken",5
0.12060301507537688,"Blues, Easy Listening, Rock, Spoken, Unknown",5
0.12060301507537688,"Blues, Electronic, Experimental, International, Unknown",5
0.12060301507537688,"Blues, Electronic, Experimental, Jazz, Spoken",5
0.12060301507537688,"Blues, Electronic, Experimental, Jazz, Unknown",5
0.12060301507537688,"Blues, Electronic, Experimental, Pop, Spoken",5
0.12060301507537688,"Blues, Electronic, Hip-Hop, Instrumental, Unknown",5
0.12060301507537688,"Blues, Electronic, Hip-Hop, Jazz, Unknown",5
0.12060301507537688,"Blues, Electronic, Hip-Hop, Old-Time / Historic, Pop",5
0.12060301507537688,"Blues, Electronic, Hip-Hop, Pop, Rock",5
0.12060301507537688,"Blues, Electronic, International, Rock, Unknown",5
0.12060301507537688,"Blues, Electronic, International, Spoken, Unknown",5
0.12060301507537688,"Blues, Electronic, Jazz, Pop, Unknown",5
0.12060301507537688,"Blues, Electronic, Old-Time / Historic, Rock, Spoken",5
0.12060301507537688,"Blues, Electronic, Soul-RnB, Spoken, Unknown",5
0.12060301507537688,"Blues, Experimental, Hip-Hop, Jazz, Old-Time / Historic",5
0.12060301507537688,"Blues, Experimental, Hip-Hop, Jazz, Unknown",5
0.12060301507537688,"Blues, Experimental, Hip-Hop, Old-Time / Historic, Pop",5
0.12060301507537688,"Blues, Experimental, Hip-Hop, Pop, Unknown",5
0.12060301507537688,"Blues, Experimental, International, Old-Time / Historic, Rock",5
0.12060301507537688,"Blues, Experimental, International, Rock, Spoken",5
0.12060301507537688,"Blues, Experimental, Jazz, Old-Time / Historic, Pop",5
0.12060301507537688,"Blues, Experimental, Jazz, Old-Time / Historic, Rock",5
0.12060301507537688,"Blues, Experimental, Jazz, Pop, Rock",5
0.12060301507537688,"Blues, Experimental, Jazz, Spoken, Unknown",5
0.12060301507537688,"Blues, Folk, Hip-Hop, Jazz, Spoken",5
0.12060301507537688,"Blues, Folk, Instrumental, Pop, Unknown",5
0.12060301507537688,"Blues, Folk, Jazz, Old-Time / Historic, Pop",5
0.12060301507537688,"Blues, Folk, Jazz, Old-Time / Historic, Spoken",5
0.12060301507537688,"Blues, Folk, Jazz, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Folk, Jazz, Pop, Unknown",5
0.12060301507537688,"Blues, Folk, Old-Time / Historic, Rock, Spoken",5
0.12060301507537688,"Blues, Hip-Hop, Instrumental, Soul-RnB, Unknown",5
0.12060301507537688,"Blues, Hip-Hop, International, Old-Time / Historic, Unknown",5
0.12060301507537688,"Blues, Hip-Hop, International, Rock, Unknown",5
0.12060301507537688,"Blues, Hip-Hop, Jazz, Old-Time / Historic, Spoken",5
0.12060301507537688,"Blues, Instrumental, Jazz, Pop, Unknown",5
0.12060301507537688,"Blues, Jazz, Old-Time / Historic, Pop, Soul-RnB",5
0.12060301507537688,"Blues, Jazz, Old-Time / Historic, Rock, Spoken",5
0.12060301507537688,"Blues, Jazz, Old-Time / Historic, Rock, Unknown",5
0.12060301507537688,"Blues, Jazz, Old-Time / Historic, Soul-RnB, Unknown",5
0.12060301507537688,"Blues, Jazz, Rock, Spoken, Unknown",5
0.12060301507537688,"Blues, Old-Time / Historic, Pop, Soul-RnB, Unknown",5
0.12060301507537688,"Classical, Easy Listening, Folk, Old-Time / Historic, Spoken",5
0.12060301507537688,"Classical, Easy Listening, Hip-Hop, Old-Time / Historic, Unknown",5
0.12060301507537688,"Classical, Easy Listening, Hip-Hop, Rock, Spoken",5
0.12060301507537688,"Classical, Easy Listening, Hip-Hop, Soul-RnB, Unknown",5
0.12060301507537688,"Classical, Easy Listening, Jazz, Old-Time / Historic, Spoken",5
0.12060301507537688,"Classical, Easy Listening, Jazz, Rock, Spoken",5
0.12060301507537688,"Classical, Easy Listening, Old-Time / Historic, Rock, Unknown",5
0.12060301507537688,"Classical, Electronic, Experimental, Hip-Hop, Old-Time / Historic",5
0.12060301507537688,"Classical, Electronic, Experimental, Rock, Unknown",5
